298.15,1,1,1,1,0.99,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.95,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.9,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.85,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.8,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.99,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.95,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.9,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.85,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
298.15,1,1,1,1,0.8,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0
